word	count	candidate	count	score	difference
athe	29	athen	12	1.0	Added 'n' at position 5
aumpi	29	aumui	12	1.0	Changed 'p' to 'u' at position 4
nathoh	29	naphoh	12	1.0	Changed 't' to 'p' at position 3
dip	29	dop	11	1.0	Changed 'i' to 'o' at position 2
acah	29	achah	11	1.0	Added 'h' at position 3
ngaipoi	29	ngaipon	11	1.0	Changed 'i' to 'n' at position 7
kahenai	29	kahinai	11	1.0	Changed 'e' to 'i' at position 4
dip	29	dap	10	1.0	Changed 'i' to 'a' at position 2
athe	29	atho	10	1.0	Changed 'e' to 'o' at position 4
naki	29	naji	10	1.0	Changed 'k' to 'j' at position 3
naki	29	nakai	10	1.0	Added 'a' at position 4
athe	29	athem	10	1.0	Added 'm' at position 5
atham	29	athem	10	1.0	Changed 'a' to 'e' at position 4
kihil	29	kihol	10	1.0	Changed 'i' to 'o' at position 4
chetan	29	chetau	10	1.0	Changed 'n' to 'u' at position 6
aumsah	29	aumsoh	10	1.0	Changed 'a' to 'o' at position 5
athitan	29	athimtan	10	1.0	Added 'm' at position 5
pe	29	ps	9	1.0	Changed 'e' to 's' at position 2
pua	29	poa	9	1.0	Changed 'u' to 'o' at position 2
apei	29	amei	9	1.0	Changed 'p' to 'm' at position 2
ajep	29	ajap	9	1.0	Changed 'e' to 'a' at position 3
ajep	29	ajem	9	1.0	Changed 'p' to 'm' at position 4
ahina	29	anina	9	1.0	Changed 'h' to 'n' at position 2
naobu	29	naobua	9	1.0	Added 'a' at position 6
soh-in	29	suh-in	9	1.0	Changed 'o' to 'u' at position 2
phat'in	29	phat'un	9	1.0	Changed 'i' to 'u' at position 6
ahilouva	29	agilouva	9	1.0	Changed 'h' to 'g' at position 2
akihouvun	29	akihouvin	9	1.0	Changed 'u' to 'i' at position 8
thempuhon	29	thempuvon	9	1.0	Changed 'h' to 'v' at position 7
kaphondoh	29	kiphondoh	9	1.0	Changed 'a' to 'i' at position 2
nop	29	nob	8	1.0	Changed 'p' to 'b' at position 3
nop	29	not	8	1.0	Changed 'p' to 't' at position 3
acah	29	arah	8	1.0	Changed 'c' to 'r' at position 2
ahina	29	atina	8	1.0	Changed 'h' to 't' at position 2
sumil	29	sumin	8	1.0	Changed 'l' to 'n' at position 5
najot	29	najou	8	1.0	Changed 't' to 'u' at position 5
nathoh	29	nachoh	8	1.0	Changed 't' to 'c' at position 3
aneiyu	29	aleiyu	8	1.0	Changed 'n' to 'l' at position 2
songko	29	songkoa	8	1.0	Added 'a' at position 7
aneiyu	29	aneiyui	8	1.0	Added 'i' at position 7
shaphan	29	shaphat	8	1.0	Changed 'n' to 't' at position 7
pe	29	pem	7	1.0	Added 'm' at position 3
jua	29	juh	7	1.0	Changed 'a' to 'h' at position 3
nop	29	non	7	1.0	Changed 'p' to 'n' at position 3
til	29	tila	7	1.0	Added 'a' at position 4
pua	29	puah	7	1.0	Added 'h' at position 4
datmo	29	dammo	7	1.0	Changed 't' to 'm' at position 3
athip	29	athipa	7	1.0	Added 'a' at position 6
nathil	29	nathal	7	1.0	Changed 'i' to 'a' at position 5
hangin	29	hingin	7	1.0	Changed 'a' to 'i' at position 2
athitan	29	athutan	7	1.0	Changed 'i' to 'u' at position 4
khutbeh	29	khetbeh	7	1.0	Changed 'u' to 'e' at position 3
mithengpa	29	mithengpan	7	1.0	Added 'n' at position 10
pua	29	puna	6	1.0	Added 'n' at position 3
apei	29	apet	6	1.0	Changed 'i' to 't' at position 4
ajep	29	ajen	6	1.0	Changed 'p' to 'n' at position 4
ajep	29	ajel	6	1.0	Changed 'p' to 'l' at position 4
ajep	29	adep	6	1.0	Changed 'j' to 'd' at position 2
ahina	29	ahira	6	1.0	Changed 'n' to 'r' at position 4
najot	29	najol	6	1.0	Changed 't' to 'l' at position 5
najot	29	najet	6	1.0	Changed 'o' to 'e' at position 4
navet	29	naveh	6	1.0	Changed 't' to 'h' at position 5
navet	29	najet	6	1.0	Changed 'v' to 'j' at position 3
kihil	29	kihila	6	1.0	Added 'a' at position 6
dip	29	dup	5	1.0	Changed 'i' to 'u' at position 2
nop	29	nol	5	1.0	Changed 'p' to 'l' at position 3
umsa	29	umba	5	1.0	Changed 's' to 'b' at position 3
achup	29	achap	5	1.0	Changed 'u' to 'a' at position 4
ahina	29	akina	5	1.0	Changed 'h' to 'k' at position 2
atham	29	athim	5	1.0	Changed 'a' to 'i' at position 4
atham	29	athan	5	1.0	Changed 'm' to 'n' at position 5
athip	29	athim	5	1.0	Changed 'p' to 'm' at position 5
kihil	29	kitil	5	1.0	Changed 'h' to 't' at position 3
najot	29	nanot	5	1.0	Changed 'j' to 'n' at position 3
kihil	29	kichil	5	1.0	Added 'c' at position 3
nathoh	29	nathah	5	1.0	Changed 'o' to 'a' at position 5
ngailou	29	ngaitou	5	1.0	Changed 'l' to 't' at position 5
til	29	tiu	4	1.0	Changed 'l' to 'u' at position 3
jua	29	jul	4	1.0	Changed 'a' to 'l' at position 3
pua	29	puh	4	1.0	Changed 'a' to 'h' at position 3
pua	29	pur	4	1.0	Changed 'a' to 'r' at position 3
jua	29	juna	4	1.0	Added 'n' at position 3
acah	29	ahah	4	1.0	Changed 'c' to 'h' at position 2
danga	29	donga	4	1.0	Changed 'a' to 'o' at position 2
achup	29	achip	4	1.0	Changed 'u' to 'i' at position 4
aumpi	29	aumji	4	1.0	Changed 'p' to 'j' at position 4
ahina	29	amina	4	1.0	Changed 'h' to 'm' at position 2
ahina	29	ahita	4	1.0	Changed 'n' to 't' at position 4
ahina	29	a-ina	4	1.0	Changed 'h' to '-' at position 2
atham	29	alham	4	1.0	Changed 't' to 'l' at position 2
athip	29	achip	4	1.0	Changed 't' to 'c' at position 2
ahina	29	alhina	4	1.0	Added 'l' at position 2
chetan	29	chedan	4	1.0	Changed 't' to 'd' at position 4
chetan	29	chutan	4	1.0	Changed 'e' to 'u' at position 3
hangin	29	hongin	4	1.0	Changed 'a' to 'o' at position 2
kilhung	29	kilheng	4	1.0	Changed 'u' to 'e' at position 5
kidalha	29	kidalhah	4	1.0	Added 'h' at position 8
ahilouva	29	ahilouna	4	1.0	Changed 'v' to 'n' at position 7
kaphondoh	29	kaphongdoh	4	1.0	Added 'g' at position 7
pe	29	peu	3	1.0	Added 'u' at position 3
pe	29	per	3	1.0	Added 'r' at position 3
pe	29	pei	3	1.0	Added 'i' at position 3
til	29	tir	3	1.0	Changed 'l' to 'r' at position 3
dip	29	dep	3	1.0	Changed 'i' to 'e' at position 2
nop	29	noa	3	1.0	Changed 'p' to 'a' at position 3
pua	29	phua	3	1.0	Added 'h' at position 2
apei	29	apel	3	1.0	Changed 'i' to 'l' at position 4
apei	29	apem	3	1.0	Changed 'i' to 'm' at position 4
acah	29	a-ah	3	1.0	Changed 'c' to '-' at position 2
umsa	29	umda	3	1.0	Changed 's' to 'd' at position 3
naki	29	napi	3	1.0	Changed 'k' to 'p' at position 3
danga	29	danka	3	1.0	Changed 'g' to 'k' at position 4
ahina	29	ahima	3	1.0	Changed 'n' to 'm' at position 4
atham	29	athai	3	1.0	Changed 'm' to 'i' at position 5
athip	29	athiu	3	1.0	Changed 'p' to 'u' at position 5
najot	29	najon	3	1.0	Changed 't' to 'n' at position 5
najot	29	najop	3	1.0	Changed 't' to 'p' at position 5
naobu	29	naonu	3	1.0	Changed 'b' to 'n' at position 4
navet	29	napet	3	1.0	Changed 'v' to 'p' at position 3
aumpi	29	aumpin	3	1.0	Added 'n' at position 6
kihil	29	kithil	3	1.0	Added 't' at position 3
ahina	29	ahinsa	3	1.0	Added 's' at position 5
ahina	29	ahinda	3	1.0	Added 'd' at position 5
chetan	29	chatan	3	1.0	Changed 'e' to 'a' at position 3
nathil	29	nachil	3	1.0	Changed 't' to 'c' at position 3
nathoh	29	nalhoh	3	1.0	Changed 't' to 'l' at position 3
aumsah	29	aumtah	3	1.0	Changed 's' to 't' at position 4
vutvam	29	vutvai	3	1.0	Changed 'm' to 'i' at position 6
nathil	29	nathilo	3	1.0	Added 'o' at position 7
ngaipoi	29	ngaipou	3	1.0	Changed 'i' to 'u' at position 7
ngaipoi	29	ngampoi	3	1.0	Changed 'i' to 'm' at position 4
ngailou	29	ngaipou	3	1.0	Changed 'l' to 'p' at position 5
ngailou	29	ngamlou	3	1.0	Changed 'i' to 'm' at position 4
adongun	29	adongui	3	1.0	Changed 'n' to 'i' at position 7
kilhung	29	kalhung	3	1.0	Changed 'i' to 'a' at position 2
kilhung	29	kilhunga	3	1.0	Added 'a' at position 8
til	29	tim	2	1.0	Changed 'l' to 'm' at position 3
til	29	tig	2	1.0	Changed 'l' to 'g' at position 3
jua	29	joa	2	1.0	Changed 'u' to 'o' at position 2
pua	29	paa	2	1.0	Changed 'u' to 'a' at position 2
nop	29	naop	2	1.0	Added 'a' at position 2
nop	29	noph	2	1.0	Added 'h' at position 4
til	29	tiel	2	1.0	Added 'e' at position 3
pua	29	pula	2	1.0	Added 'l' at position 3
athe	29	alhe	2	1.0	Changed 't' to 'l' at position 2
acah	29	aiah	2	1.0	Changed 'c' to 'i' at position 2
umsa	29	ulsa	2	1.0	Changed 'm' to 'l' at position 2
naki	29	nani	2	1.0	Changed 'k' to 'n' at position 3
apei	29	aphei	2	1.0	Added 'h' at position 3
danga	29	denga	2	1.0	Changed 'a' to 'e' at position 2
achup	29	achum	2	1.0	Changed 'p' to 'm' at position 5
ahina	29	ahona	2	1.0	Changed 'i' to 'o' at position 3
ahina	29	adina	2	1.0	Changed 'h' to 'd' at position 2
ahina	29	ahisa	2	1.0	Changed 'n' to 's' at position 4
ahina	29	ahila	2	1.0	Changed 'n' to 'l' at position 4
atham	29	anham	2	1.0	Changed 't' to 'n' at position 2
najot	29	najat	2	1.0	Changed 'o' to 'a' at position 4
najot	29	natot	2	1.0	Changed 'j' to 't' at position 3
najot	29	nasot	2	1.0	Changed 'j' to 's' at position 3
navet	29	navei	2	1.0	Changed 't' to 'i' at position 5
navet	29	nalet	2	1.0	Changed 'v' to 'l' at position 3
navet	29	navel	2	1.0	Changed 't' to 'l' at position 5
navet	29	naset	2	1.0	Changed 'v' to 's' at position 3
navet	29	natet	2	1.0	Changed 'v' to 't' at position 3
aumpi	29	apumpi	2	1.0	Added 'p' at position 2
aumpi	29	aumpiu	2	1.0	Added 'u' at position 6
agati	29	agathi	2	1.0	Added 'h' at position 5
agati	29	agatia	2	1.0	Added 'a' at position 6
danga	29	dangah	2	1.0	Added 'h' at position 6
ahina	29	ahinau	2	1.0	Added 'u' at position 6
chetan	29	cheran	2	1.0	Changed 't' to 'r' at position 4
nathil	29	nathel	2	1.0	Changed 'i' to 'e' at position 5
nathil	29	nathin	2	1.0	Changed 'l' to 'n' at position 6
nathoh	29	nathuh	2	1.0	Changed 'o' to 'u' at position 5
nathoh	29	natsoh	2	1.0	Changed 'h' to 's' at position 4
nathoh	29	natheh	2	1.0	Changed 'o' to 'e' at position 5
aneiyu	29	adeiyu	2	1.0	Changed 'n' to 'd' at position 2
aneiyu	29	ameiyu	2	1.0	Changed 'n' to 'm' at position 2
hangin	29	hamgin	2	1.0	Changed 'n' to 'm' at position 3
soh-in	29	sohjin	2	1.0	Changed '-' to 'j' at position 4
songko	29	songkol	2	1.0	Added 'l' at position 7
ngaipoi	29	ngaitoi	2	1.0	Changed 'p' to 't' at position 5
adongun	29	ajongun	2	1.0	Changed 'd' to 'j' at position 2
kahenai	29	kanenai	2	1.0	Changed 'h' to 'n' at position 3
kidalha	29	kadalha	2	1.0	Changed 'i' to 'a' at position 2
lungsat	29	lungnat	2	1.0	Changed 's' to 'n' at position 5
nahiuvam	29	nah-uvam	2	1.0	Changed 'i' to '-' at position 4
neipeuvin	29	neiveuvin	2	1.0	Changed 'p' to 'v' at position 4
bo	30	bol	639	1.0	Added 'l' at position 3
bo	30	bou	458	1.0	Added 'u' at position 3
thilha	30	thilpha	231	1.0	Added 'p' at position 5
adan	30	adang	195	1.0	Added 'g' at position 5
bo	30	boh	166	1.0	Added 'h' at position 3
hina	30	hinna	162	1.0	Added 'n' at position 4
hina	30	hinam	134	1.0	Added 'm' at position 5
og	30	ong	106	1.0	Added 'n' at position 2
atil	30	athil	102	1.0	Added 'h' at position 3
bo	30	bon	78	1.0	Added 'n' at position 3
amasang	30	amasanga	66	1.0	Added 'a' at position 8
atil	30	atile	51	1.0	Added 'e' at position 5
hoilam	30	hoilama	44	1.0	Added 'a' at position 7
akong	30	ankong	36	1.0	Added 'n' at position 2
achin	30	aching	31	1.0	Added 'g' at position 6
achop	30	achup	29	1.0	Changed 'o' to 'u' at position 4
anati	30	agati	29	1.0	Changed 'n' to 'g' at position 2
athar	30	atham	29	1.0	Changed 'r' to 'm' at position 5
nagot	30	najot	29	1.0	Changed 'g' to 'j' at position 3
og	30	on	28	1.0	Changed 'g' to 'n' at position 2
ahoi	30	ahei	28	1.0	Changed 'o' to 'e' at position 3
kadel	30	kadei	26	1.0	Changed 'l' to 'i' at position 5
aneiyuva	30	aseiyuva	26	1.0	Changed 'n' to 's' at position 2
bo	30	bu	25	1.0	Changed 'o' to 'u' at position 2
hoilam	30	hoilai	25	1.0	Changed 'm' to 'i' at position 6
kigahna	30	kinahna	25	1.0	Changed 'g' to 'n' at position 3
agal	30	ahal	24	1.0	Changed 'g' to 'h' at position 2
achin	30	aphin	24	1.0	Changed 'c' to 'p' at position 2
kigahna	30	kivahna	24	1.0	Changed 'g' to 'v' at position 3
kimu	30	kimut	23	1.0	Added 't' at position 5
akong	30	akung	22	1.0	Changed 'o' to 'u' at position 3
adan	30	adah	21	1.0	Changed 'n' to 'h' at position 4
elam	30	elah	21	1.0	Changed 'm' to 'h' at position 4
e-ah	30	elah	21	1.0	Changed '-' to 'l' at position 2
hina	30	hinga	21	1.0	Added 'g' at position 4
kadel	30	kaden	21	1.0	Changed 'l' to 'n' at position 5
ahoi	30	ahop	20	1.0	Changed 'i' to 'p' at position 4
athar	30	athau	20	1.0	Changed 'r' to 'u' at position 5
nagot	30	nagol	20	1.0	Changed 't' to 'l' at position 5
kimu	30	kisu	19	1.0	Changed 'm' to 's' at position 3
ahoi	30	ahot	19	1.0	Changed 'i' to 't' at position 4
kadel	30	kadeh	19	1.0	Changed 'l' to 'h' at position 5
nidan	30	nisan	19	1.0	Changed 'd' to 's' at position 3
ipateu	30	iputeu	19	1.0	Changed 'a' to 'u' at position 3
ahoi	30	agoi	18	1.0	Changed 'h' to 'g' at position 2
ahoi	30	apoi	18	1.0	Changed 'h' to 'p' at position 2
adan	30	anan	18	1.0	Changed 'd' to 'n' at position 2
agal	30	agil	18	1.0	Changed 'a' to 'i' at position 3
agal	30	alal	18	1.0	Changed 'g' to 'l' at position 2
atil	30	agil	18	1.0	Changed 't' to 'g' at position 2
atil	30	atol	17	1.0	Changed 'i' to 'o' at position 3
hina	30	hona	17	1.0	Changed 'i' to 'o' at position 2
achop	30	achep	17	1.0	Changed 'o' to 'e' at position 4
akong	30	agong	17	1.0	Changed 'k' to 'g' at position 2
athar	30	athal	17	1.0	Changed 'r' to 'l' at position 5
akong	30	asong	16	1.0	Changed 'k' to 's' at position 2
achin	30	achil	16	1.0	Changed 'n' to 'l' at position 5
keijah	30	keilah	16	1.0	Changed 'j' to 'l' at position 4
loiyun	30	laiyun	16	1.0	Changed 'o' to 'a' at position 2
sathao	30	sakhao	16	1.0	Changed 't' to 'k' at position 3
og	30	op	15	1.0	Changed 'g' to 'p' at position 2
ahoi	30	anoi	15	1.0	Changed 'h' to 'n' at position 2
achop	30	achol	15	1.0	Changed 'p' to 'l' at position 5
akhol	30	achol	15	1.0	Changed 'k' to 'c' at position 2
nagot	30	nahot	15	1.0	Changed 'g' to 'h' at position 3
akhol	30	akihol	15	1.0	Added 'i' at position 3
nauvin	30	neuvin	15	1.0	Changed 'a' to 'e' at position 2
akithe	30	akitha	15	1.0	Changed 'e' to 'a' at position 6
lhasam	30	lhahsam	15	1.0	Added 'h' at position 4
ish	30	ith	14	1.0	Changed 's' to 't' at position 2
atil	30	abil	14	1.0	Changed 't' to 'b' at position 2
achop	30	achoh	14	1.0	Changed 'p' to 'h' at position 5
kisep	30	kisop	14	1.0	Changed 'e' to 'o' at position 4
kisep	30	kilep	14	1.0	Changed 's' to 'l' at position 3
phaten	30	phatea	14	1.0	Changed 'n' to 'a' at position 6
og	30	ol	13	1.0	Changed 'g' to 'l' at position 2
agal	30	amal	13	1.0	Changed 'g' to 'm' at position 2
agal	30	agag	13	1.0	Changed 'l' to 'g' at position 4
akong	30	akang	13	1.0	Changed 'o' to 'a' at position 3
akong	30	atong	13	1.0	Changed 'k' to 't' at position 2
achin	30	achim	13	1.0	Changed 'n' to 'm' at position 5
cyrus	30	cyprus	13	1.0	Added 'p' at position 3
og	30	oh	12	1.0	Changed 'g' to 'h' at position 2
bo	30	bom	12	1.0	Added 'm' at position 3
hina	30	hila	12	1.0	Changed 'n' to 'l' at position 3
ahoi	30	achoi	12	1.0	Added 'c' at position 2
hina	30	hinai	12	1.0	Added 'i' at position 5
achop	30	achoi	12	1.0	Changed 'p' to 'i' at position 5
akong	30	ajong	12	1.0	Changed 'k' to 'j' at position 2
savun	30	savuna	12	1.0	Added 'a' at position 6
pedoh	30	pehdoh	12	1.0	Added 'h' at position 3
kihenna	30	kihehna	12	1.0	Changed 'n' to 'h' at position 5
mangsoh	30	mangsah	12	1.0	Changed 'o' to 'a' at position 6
keo	30	kem	11	1.0	Changed 'o' to 'm' at position 3
shai	30	shah	11	1.0	Changed 'i' to 'h' at position 4
phaten	30	phapen	11	1.0	Changed 't' to 'p' at position 4
agancha	30	aganchau	11	1.0	Added 'u' at position 8
adan	30	adar	10	1.0	Changed 'n' to 'r' at position 4
hina	30	hana	10	1.0	Changed 'i' to 'a' at position 2
achop	30	akhop	10	1.0	Changed 'c' to 'k' at position 2
akhol	30	akhoa	10	1.0	Changed 'l' to 'a' at position 5
akhol	30	akhop	10	1.0	Changed 'l' to 'p' at position 5
keijah	30	keiyah	10	1.0	Changed 'j' to 'y' at position 4
og	30	or	9	1.0	Changed 'g' to 'r' at position 2
elam	30	elim	9	1.0	Changed 'a' to 'i' at position 3
akong	30	ahong	9	1.0	Changed 'k' to 'h' at position 2
kisep	30	kinep	9	1.0	Changed 's' to 'n' at position 3
kisep	30	kisen	9	1.0	Changed 'p' to 'n' at position 5
nagot	30	nagou	9	1.0	Changed 't' to 'u' at position 5
asoltai	30	asoltan	9	1.0	Changed 'i' to 'n' at position 7
kihenna	30	kihonna	9	1.0	Changed 'e' to 'o' at position 4
adan	30	adai	8	1.0	Changed 'n' to 'i' at position 4
adan	30	adak	8	1.0	Changed 'n' to 'k' at position 4
agal	30	agai	8	1.0	Changed 'l' to 'i' at position 4
agal	30	agao	8	1.0	Changed 'l' to 'o' at position 4
atil	30	asil	8	1.0	Changed 't' to 's' at position 2
hina	30	hija	8	1.0	Changed 'n' to 'j' at position 3
shai	30	sham	8	1.0	Changed 'i' to 'm' at position 4
nauvin	30	naumin	8	1.0	Changed 'v' to 'm' at position 4
lhasam	30	lhasama	8	1.0	Added 'a' at position 7
kigahna	30	kisahna	8	1.0	Changed 'g' to 's' at position 3
akipatdoh-in	30	akipatdoh-un	8	1.0	Changed 'i' to 'u' at position 11
ish	30	isah	7	1.0	Added 'a' at position 3
ahoi	30	adoi	7	1.0	Changed 'h' to 'd' at position 2
hina	30	hisa	7	1.0	Changed 'n' to 's' at position 3
hina	30	hinsa	7	1.0	Added 's' at position 4
hina	30	heina	7	1.0	Added 'e' at position 2
achop	30	achot	7	1.0	Changed 'p' to 't' at position 5
akong	30	abong	7	1.0	Changed 'k' to 'b' at position 2
achin	30	achih	7	1.0	Changed 'n' to 'h' at position 5
kisep	30	kisip	7	1.0	Changed 'e' to 'i' at position 4
kadel	30	kasel	7	1.0	Changed 'd' to 's' at position 3
anati	30	anathi	7	1.0	Added 'h' at position 5
apotai	30	agotai	7	1.0	Changed 'p' to 'g' at position 2
asoltai	30	ajoltai	7	1.0	Changed 's' to 'j' at position 2
aneiyuva	30	aveiyuva	7	1.0	Changed 'n' to 'v' at position 2
loujenin	30	loujenun	7	1.0	Changed 'i' to 'u' at position 7
ahoi	30	ahai	6	1.0	Changed 'o' to 'a' at position 3
adan	30	avan	6	1.0	Changed 'd' to 'v' at position 2
adan	30	adap	6	1.0	Changed 'n' to 'p' at position 4
adan	30	aden	6	1.0	Changed 'a' to 'e' at position 3
adan	30	a-an	6	1.0	Changed 'd' to '-' at position 2
atil	30	atih	6	1.0	Changed 'l' to 'h' at position 4
ahoi	30	athoi	6	1.0	Added 't' at position 2
kadel	30	kidel	6	1.0	Changed 'a' to 'i' at position 2
kadel	30	kavel	6	1.0	Changed 'd' to 'v' at position 3
keijah	30	keijeh	6	1.0	Changed 'a' to 'e' at position 5
thusah	30	thasah	6	1.0	Changed 'u' to 'a' at position 3
miphah	30	miphan	6	1.0	Changed 'h' to 'n' at position 6
miphah	30	minphah	6	1.0	Added 'n' at position 3
aboh-in	30	asoh-in	6	1.0	Changed 'b' to 's' at position 2
kihenna	30	kihetna	6	1.0	Changed 'n' to 't' at position 5
kihenna	30	kikhenna	6	1.0	Added 'k' at position 3
ish	30	ishi	5	1.0	Added 'i' at position 4
kimu	30	kitu	5	1.0	Changed 'm' to 't' at position 3
atil	30	avil	5	1.0	Changed 't' to 'v' at position 2
hina	30	hida	5	1.0	Changed 'n' to 'd' at position 3
hina	30	huna	5	1.0	Changed 'i' to 'u' at position 2
pedoh	30	podoh	5	1.0	Changed 'e' to 'o' at position 2
achop	30	achap	5	1.0	Changed 'o' to 'a' at position 4
achop	30	achor	5	1.0	Changed 'p' to 'r' at position 5
akong	30	anong	5	1.0	Changed 'k' to 'n' at position 2
athar	30	athan	5	1.0	Changed 'r' to 'n' at position 5
kisep	30	kijep	5	1.0	Changed 's' to 'j' at position 3
kisep	30	kisap	5	1.0	Changed 'e' to 'a' at position 4
kadel	30	kamel	5	1.0	Changed 'd' to 'm' at position 3
nagot	30	nagon	5	1.0	Changed 't' to 'n' at position 5
nagot	30	nanot	5	1.0	Changed 'g' to 'n' at position 3
pedoh	30	peldoh	5	1.0	Added 'l' at position 3
nidan	30	neidan	5	1.0	Added 'e' at position 2
thuguh	30	thubuh	5	1.0	Changed 'g' to 'b' at position 4
gamtai	30	gamsai	5	1.0	Changed 't' to 's' at position 4
aboh-in	30	atoh-in	5	1.0	Changed 'b' to 't' at position 2
khomsoh	30	khumsoh	5	1.0	Changed 'o' to 'u' at position 3
alunghan	30	alunghang	5	1.0	Added 'g' at position 9
kitolmang	30	katolmang	5	1.0	Changed 'i' to 'a' at position 2
og	30	oi	4	1.0	Changed 'g' to 'i' at position 2
bo	30	bot	4	1.0	Added 't' at position 3
ish	30	isa	4	1.0	Changed 'h' to 'a' at position 3
adan	30	adat	4	1.0	Changed 'n' to 't' at position 4
adan	30	agan	4	1.0	Changed 'd' to 'g' at position 2
agal	30	abal	4	1.0	Changed 'g' to 'b' at position 2
agal	30	anal	4	1.0	Changed 'g' to 'n' at position 2
agal	30	agan	4	1.0	Changed 'l' to 'n' at position 4
atil	30	akil	4	1.0	Changed 't' to 'k' at position 2
hina	30	hena	4	1.0	Changed 'i' to 'e' at position 2
elam	30	etam	4	1.0	Changed 'l' to 't' at position 2
e-ah	30	erah	4	1.0	Changed '-' to 'r' at position 2
hina	30	hinla	4	1.0	Added 'l' at position 4
hina	30	haina	4	1.0	Added 'a' at position 2
atil	30	atila	4	1.0	Added 'a' at position 5
e-ah	30	e-ath	4	1.0	Added 't' at position 4
achop	30	achip	4	1.0	Changed 'o' to 'i' at position 4
akhol	30	akhot	4	1.0	Changed 'l' to 't' at position 5
achin	30	achip	4	1.0	Changed 'n' to 'p' at position 5
kisep	30	kasep	4	1.0	Changed 'i' to 'a' at position 2
nagot	30	nagoi	4	1.0	Changed 't' to 'i' at position 5
anati	30	anatin	4	1.0	Added 'n' at position 6
akong	30	akonga	4	1.0	Added 'a' at position 6
abange	30	asange	4	1.0	Changed 'b' to 's' at position 2
abange	30	alange	4	1.0	Changed 'b' to 'l' at position 2
hoilam	30	hohlam	4	1.0	Changed 'i' to 'h' at position 3
thusah	30	thisah	4	1.0	Changed 'u' to 'i' at position 3
thusah	30	tousah	4	1.0	Changed 'h' to 'o' at position 2
miphah	30	muphah	4	1.0	Changed 'i' to 'u' at position 2
akithe	30	akithem	4	1.0	Added 'm' at position 7
thilha	30	thi-lha	4	1.0	Added '-' at position 4
aboh-in	30	aboh-un	4	1.0	Changed 'i' to 'u' at position 6
asoltai	30	aholtai	4	1.0	Changed 's' to 'h' at position 2
asoltai	30	asolpai	4	1.0	Changed 't' to 'p' at position 5
kihenna	30	kiheina	4	1.0	Changed 'n' to 'i' at position 5
kholgam	30	kholgama	4	1.0	Added 'a' at position 8
imajouse	30	imajousea	4	1.0	Added 'a' at position 9
aboltauve	30	aholtauve	4	1.0	Changed 'b' to 'h' at position 2
og	30	ot	3	1.0	Changed 'g' to 't' at position 2
keo	30	ked	3	1.0	Changed 'o' to 'd' at position 3
keo	30	ker	3	1.0	Changed 'o' to 'r' at position 3
ish	30	isuh	3	1.0	Added 'u' at position 3
kimu	30	kima	3	1.0	Changed 'u' to 'a' at position 4
ahoi	30	atoi	3	1.0	Changed 'h' to 't' at position 2
adan	30	aran	3	1.0	Changed 'd' to 'r' at position 2
agal	30	a-al	3	1.0	Changed 'g' to '-' at position 2
hina	30	hipa	3	1.0	Changed 'n' to 'p' at position 3
